ds,yhat,yhat_lower,yhat_upper
2016-06-09,652.6184977518816,-2131.412569515584,3337.9999549220206
2016-06-11,1670.1435299941293,-1007.3117904697774,4240.4302687242825
2016-06-12,1413.2632732441746,-1158.6507192521437,4137.247813715929
2016-06-13,1284.8913675281765,-1340.4910244652563,4085.62604090055
2016-06-14,1618.0246381701393,-1067.7932956861216,4415.499494692494
2016-06-15,1131.7514064412205,-1444.2629452363797,3923.051168334251
2016-06-16,538.023880912101,-2254.6045152622587,3262.8322238344954
2016-06-18,1565.1207978164414,-1101.441071193768,4377.526861723488
2016-06-19,1315.0898300197648,-1393.796033848734,4152.29289502416
2016-06-20,1194.545739769498,-1327.1387148639876,3924.7065763130518
2016-06-21,1536.1823266664105,-1086.8323238341866,4348.0037551565
2016-06-22,1058.791726689363,-1695.272725355868,3907.30382533375
2016-06-23,474.045282598687,-2310.8992016432703,3150.081414321368
2016-06-25,1518.397277727069,-1198.2497911957025,4507.559546471077
2016-06-26,1276.2178326081885,-1470.9846126416753,4095.053090164081
2016-06-28,1510.7241164905745,-1060.095248310453,4196.606631844277
2016-06-29,1038.6900306609061,-1444.053170215994,3960.537974771159
2016-07-02,1508.7015387768902,-1165.5101260204463,4402.8186267651245
2016-07-03,1268.2482341703026,-1215.456604024252,4008.314549679749
2016-07-04,1155.8234415996483,-1471.2265439459572,4063.388951535537
2016-07-05,1504.1319995382532,-1158.797469899987,4334.995042061078
2016-07-06,1032.033907823667,-1667.1389424991576,3870.0413912996305
2016-07-08,1066.144628778624,-1617.2959741890045,3768.3153300297213
2016-07-09,1500.6133470344307,-1371.956000666141,4197.078934062808
2016-07-10,1259.7495311457837,-1461.5043541294087,4195.52801123394
2016-07-11,1147.1588794693018,-1675.6657889555904,3869.9323471493863
2016-07-12,1495.6451245061414,-1343.7249999986836,4158.357425124155
2016-07-13,1024.1432180224442,-1476.3416520523201,3982.5154908275695
2016-07-14,444.4906714122492,-2180.9685470877857,3330.515528114061
2016-07-16,1497.369017817027,-1068.974416354119,4220.584149113911
2016-07-17,1258.9842220644164,-1324.5818886639306,4214.577677564206
2016-07-18,1149.261059610888,-1499.7730379787947,3916.016110059568
2016-07-19,1500.9231680617843,-1364.16642919971,4454.380142653899
2016-07-20,1032.807922326716,-1750.8581229440576,3676.1720737390515
2016-07-23,1516.3253032893642,-1154.5885042645248,4286.042407921005
2016-07-24,1281.0239104457678,-1401.5868127634517,3996.331636861164
2016-07-25,1174.0289735316242,-1531.5213556262197,3881.104831661246
2016-07-26,1527.975572359636,-1263.9741715314633,4293.432423274799
2016-07-27,1061.6335337254454,-1719.330121591538,3612.15808429966
2016-07-30,1547.1306860890147,-965.407890701624,4464.820143142252
2016-07-31,1311.4405938226903,-1494.135337589944,4012.4097295113656
2016-08-01,1203.6481831271076,-1484.888018835276,3889.2083408010117
2016-08-02,1556.5078448018405,-1149.354221105786,4256.422122953017
2016-08-05,1132.3642954208608,-1883.8349007577622,3863.958017226051
2016-08-06,1571.8227236938226,-1132.8517483033274,4139.4604992143895
2016-08-07,1336.3452731960338,-1319.9852100864914,4012.6349235052107
2016-08-08,1229.6996441245187,-1356.2820207421269,4132.887685797241
2016-08-09,1584.8773850073987,-1441.747208970603,4375.1999131741795
2016-08-10,1121.026747378753,-1575.0953593741806,3768.484282191372
2016-08-11,550.2225401891012,-2367.91259623226,3249.8885921119713
2016-08-13,1625.4405581969781,-1178.231447869822,4437.46110339668
2016-08-15,1307.757897925564,-1421.5957372761973,4046.6808853808334
2016-08-16,1678.396946767481,-1031.2052688961285,4534.62126823388
2016-08-17,1232.1495101158212,-1619.543119826035,3735.381765412678
2016-08-21,1601.8662053087826,-1155.4877503585021,4257.162636633753
2016-08-22,1534.5534311246483,-1156.3458646033635,3952.658484281606
2016-08-23,1932.0648406351056,-800.5070366517758,4637.775280863807
2016-08-24,1513.1321538516424,-1351.6005611832857,4219.53413550126
2016-08-25,989.3233445418028,-1396.370956453272,3659.889129551654
2016-08-27,2162.3252037748944,-736.8053802665668,4881.500923294742
2016-08-28,1987.3859039884842,-948.1606374969773,4714.990990339456
2016-08-29,1942.7253008819116,-921.4817030341144,4720.550129268352
2016-08-31,1959.0873686960035,-626.9678989556536,4918.079145696708
2016-09-01,1449.5155086463787,-1318.6818170348404,4044.526974234511
2016-09-03,2639.695375451377,-39.99931064565942,5259.766431225826
2016-09-04,2467.036221231207,-449.2484290019611,5113.7300745904795
2016-09-05,2420.0999474203527,-344.08670363407236,5215.6146713823955
2016-09-06,2830.8926856499384,55.60754451731421,5493.860663282247
2016-09-07,2417.5668017537328,-372.5620620858284,5192.004271360838
2016-09-08,1891.2069807197229,-739.2533476848532,4721.695332143785
2016-09-10,3033.242262052491,330.7020567659254,5843.914656949227
2016-09-11,2829.4870954365706,-17.11553536391709,5493.025829538534
2016-09-12,2747.0635980711277,-25.880166534909566,5387.577236745738
2016-09-13,3118.2806755585516,383.35373418724714,5889.258975176837
2016-09-14,2661.656386810146,-137.4987973325035,5255.061646571877
2016-09-15,2088.699141498581,-751.3646703375459,4889.897108259065
2016-09-16,2703.356873675285,99.91038192138387,5510.830888369319
2016-09-17,3129.592631637536,392.5330862249097,5828.0848818199165
2016-09-18,2872.3759783681153,245.0246559343854,5538.7274975734235
2016-09-19,2735.3433413032294,-31.782719054730347,5240.420614317891
2016-09-20,3051.419854304426,89.70272030064024,5701.219440305296
2016-09-21,2539.7556679881945,-131.50477519939733,5222.110593291278
2016-09-22,1912.4991402161747,-896.9254838303236,4565.127194744119
2016-09-24,2849.567222130766,103.28725600861392,5726.332925040886
2016-09-25,2544.0724825629904,-307.8465156441507,5140.131571537105
2016-09-26,2361.9834172424135,-207.61716145517659,5351.128902576629
2016-09-27,2636.7882748067304,-453.457340338431,5103.612043717741
2016-09-28,2088.1635961487123,-555.0915492969092,4927.6239583193155
2016-10-01,2317.545983131171,-356.8507209567573,4926.205264906619
2016-10-02,1996.6563786543782,-642.1948901807284,4730.349518990721
2016-10-03,1805.3630025777816,-793.419655878594,4544.676401699128
2016-10-04,2077.346064215994,-924.508873811946,4750.4723006372205
2016-10-05,1532.4041170764763,-1069.6968357950238,4309.1310385316865
2016-10-08,1812.3296589603494,-1057.3226483718192,4431.278324938208
2016-10-09,1521.0013129470253,-1029.6454247733973,4339.2300696534
2016-10-10,1365.2676378162878,-1210.5382316788357,4016.4213237635377
2016-10-11,1678.4805504150925,-1020.3299719088963,4413.800367506736
2016-10-12,1180.036867698697,-1539.7761420648562,4023.1615405211674
2016-10-13,582.1453461115279,-2306.601252952332,3328.4728205451206
2016-10-15,1625.6643684492205,-1187.1810337941722,4241.765875012613
2016-10-16,1396.4181795791205,-1280.2258253399966,4181.237261993476
2016-10-17,1305.0498916446675,-1509.6113298901082,4070.956466337492
2016-10-18,1684.1575844449515,-919.90420534304,4486.081748402941
2016-10-19,1252.349389240626,-1451.1788538733779,4050.620277294868
2016-10-20,721.0198978931579,-1907.7964349633132,3480.294130214734
2016-10-22,1894.1206896731528,-940.2954231773863,4478.106360070009
2016-10-23,1726.2342730344662,-1065.9883411557316,4556.089338430459
2016-10-24,1692.8561374645788,-1045.459504060014,4343.776357742358
2016-10-25,2125.809553255849,-790.9730275629014,4814.372454504545
2016-10-26,1742.9723951630015,-890.9738077774812,4296.651928032325
2016-10-28,1965.1147800416954,-996.7952750027716,4768.517120219432
2016-10-29,2496.0340659833087,-199.53386179510122,5140.1315524753545
2016-10-30,2351.6367163384703,-343.6862955792152,5091.702806681829
2016-10-31,2334.3100176158327,-293.76312826008785,4894.526094608139
2016-11-01,2775.655921810707,163.31869812846122,5428.566162761414
2016-11-02,2393.4469792031086,-387.2480328646169,5259.528461933831
2016-11-03,1898.4200373671447,-900.1197816693558,4538.401793021408
2016-11-05,3102.5807443124877,123.74103255419409,5888.4035644139785
2016-11-06,2929.145311967546,409.1169755989924,5752.492368776095
2016-11-07,2876.3230724055547,12.544309376938141,5526.3517457313865
2016-11-08,3276.3311598696437,791.3003914366257,5874.836004412728
2016-11-09,2847.6597790283313,-62.37648735163214,5407.921418339994
2016-11-10,2301.8545129123063,-500.184860387256,4866.826108089932
2016-11-11,2942.964919234125,183.82745167904164,5618.268189893926
2016-11-12,3395.117732680088,750.0271679903342,6483.091253893606
2016-11-13,3163.5039862290514,333.5469941614898,5660.393411976512
2016-11-14,3052.033156429068,532.4542644088892,5921.898959445868
2016-11-15,3393.9468946007137,520.5289871539678,6268.082693132655
2016-11-16,2908.745395760599,199.97416694699655,5735.5289672049885
2016-11-17,2308.9489517822403,-429.3151132748614,5051.431417151259
2016-11-19,3305.4464914369046,731.609087765873,6098.766179306157
2016-11-20,3032.650253400542,312.6981588998863,5849.1671880975655
2016-11-21,2885.8121537498314,201.58385987351264,5799.976784771641
2016-11-22,3198.5566085105784,581.8654036522146,5994.6227528073505
2016-11-23,2690.755558208329,-109.08061401420306,5250.2800045609465
2016-11-24,2075.1522306564493,-903.0210139710437,4839.592038022585
2016-11-25,2656.7825969752694,-214.97570942745097,5287.031874114217
2016-11-26,3060.5254947316425,225.9946128423795,5868.391695964984
2016-11-27,2792.071371684241,-72.20520539063914,5610.991075778851
2016-11-28,2655.5633055346298,-215.25390754033978,5501.058656026689
2016-11-29,2984.203305220327,310.4850741131188,5591.263090210627
2016-11-30,2497.1772675139105,-243.68967494440847,5318.586597218627
2016-12-01,1906.4213235871537,-1003.5329987040647,4697.647863934412
2016-12-03,2949.981438358054,348.1072956089645,5591.192124812887
2016-12-04,2712.8195232429352,-200.7097689319193,5457.137566042482
2016-12-05,2607.628884555649,-91.13413792839265,5358.46893897645
2016-12-06,2966.512428366693,132.67951766418594,5703.290509325127
2016-12-07,2507.573855859928,-154.97419339208668,5174.8012186169935
2016-12-08,1941.7107171337675,-548.3503207382576,4730.337274470266
2016-12-09,2572.0796540517067,-126.34727267471149,5306.604569415049
2016-12-10,3021.691869990277,349.28954076728024,5627.720649103087
2016-12-11,2794.427726147835,-23.074719874119847,5772.525380501376
2016-12-12,2692.7230287190264,-101.75658763657393,5493.639457295879
2016-12-13,3048.218910104249,401.4081423381816,5563.7790602604655
2016-12-14,2578.7275918469873,-305.62754590175683,5310.093359982039
2016-12-15,1995.0357215764718,-799.642933700194,4558.744392297938
2016-12-16,2600.3756741481193,-222.09671001786688,5382.61248272038
2016-12-17,3018.0226261697426,93.98197348473224,5708.705742700821
2016-12-18,2752.3061810216786,-5.433266999584121,5491.817769780343
2016-12-19,2606.2890973784306,-219.66501795840736,5386.434323147458
2016-12-20,2912.405127000683,122.6959846393091,5647.281215068837
2016-12-21,2389.4084656103664,-95.48038522445681,5156.015841868371
2016-12-22,1749.1568354469916,-1124.3226551726866,4449.1316544665015
2016-12-23,2296.0590201599684,-532.7775340137613,5040.7521612974715
2016-12-24,2654.6451867893206,-86.78123811804599,5514.945688079183
2016-12-25,2330.549381084695,-73.52867219413444,5055.1839698383
2016-12-26,2128.1574279554256,-626.4754477016014,5046.151407021057
2016-12-27,2381.212975362201,-286.33578791067356,5308.874734618789
2016-12-28,1809.734954027133,-950.4904670922593,4407.186854764726
2016-12-30,1637.806246958734,-865.6465335776618,4354.09371445818
2016-12-31,1968.323176501077,-944.5900940623194,4570.062690027751
2017-01-02,1412.0539704614198,-1391.9349414303015,4032.9107164711504
2017-01-03,1664.514001590062,-1154.6412229846733,4388.313003921848
2017-01-04,1102.2350957725962,-1769.3527802799983,3716.173525354604
2017-01-05,438.240537420279,-2304.2194188770372,2978.590263817952
2017-01-07,1345.8554662134638,-1357.0546419854736,3935.800237580063
2017-01-08,1048.2251139889431,-1774.276742156053,3541.1422721763784
2017-01-09,889.004579497287,-1961.6077593562034,3628.748918809065
2017-01-10,1201.2930038595052,-1736.0202451897321,3697.415938833099
2017-01-11,704.0966245993517,-2136.7640284453437,3375.9947122447247
2017-01-14,1160.6318814670053,-1592.1324224392056,3972.493668183343
2017-01-15,934.8795493682371,-1703.9540470639752,3677.141697621548
2017-01-16,845.4389997161225,-1903.192019744655,3549.3904909957164
2017-01-17,1223.9186285842834,-1556.4980701873217,3885.008232003908
2017-01-21,1385.7178061320594,-1252.2317766274348,4041.2706964478266
2017-01-22,1189.6915945144644,-1548.5417067284413,4042.923179076124
2017-01-23,1120.1614748928623,-1660.8683646792272,3884.26187606972
2017-01-24,1508.3943464813406,-1277.3432755358622,4231.034614532237
2017-01-25,1071.88304424351,-1666.28776660731,3823.02189904867
2017-01-28,1609.309040119083,-1294.5604971934706,4429.220905219248
2017-01-30,1261.1992614334827,-1463.4770163740611,3835.8309913970274
2017-01-31,1598.590765350421,-1225.200824875511,4297.468209574904
2017-02-01,1106.6524491055347,-1486.5929784189905,3848.0633915100702
2017-02-02,497.41101039941987,-2222.4819822152167,3322.5344448442884
2017-02-03,1075.4860834237938,-1567.785782882058,3829.341580947859
2017-02-04,1465.651846217965,-1181.0169085282519,4404.987931860102
2017-02-05,1173.8100783374982,-1693.1684609331714,3955.3750976509427
2017-02-06,1004.6281847927921,-1843.1824874300175,3596.873289982707
2017-02-07,1292.1352169430288,-1508.127920339698,4127.352865656652
2017-02-08,756.6294544840538,-1704.2373969019584,3379.5142139009467
2017-02-09,111.4206355691781,-2614.430073618869,2815.538286894534
2017-02-11,1034.7684099702738,-1714.9240154371503,3752.840547794304
2017-02-12,735.600075102292,-2193.0755439612008,3494.4050189329914
2017-02-13,569.8505856728509,-2176.2786179117725,3500.583789415475
2017-02-14,871.7480554956445,-1845.4192284808598,3628.263562865343
2017-02-15,361.5340002176249,-2247.9250527916593,3154.3065810670564
2017-02-16,-247.79376188692595,-3028.7141642077204,2586.815855465504
2017-02-19,540.8006119752702,-2154.8347804418427,3267.5822874065457
2017-02-20,445.4240799759384,-2221.3484519113163,3172.381108017578
2017-02-21,823.3309724413303,-1940.0757420979237,3548.704014254964
2017-02-22,393.25357286933854,-2079.0502364309464,3178.610951684317
2017-02-23,-133.36620327515857,-2876.424231084811,2730.67652878575
2017-02-25,1057.292456637556,-1566.9150142867006,3732.090724257468
2017-02-27,882.2903703834592,-1694.4649690347767,3779.173852956558
2017-02-28,1330.504568066899,-1577.4997615378377,3943.6679001512684
2017-03-01,963.6160470682405,-1907.166717240075,3891.6214853908236
2017-03-03,1217.3326914507195,-1521.3068543550453,3966.308798379385
2017-03-04,1762.6762735419397,-872.2934774670192,4635.956935027585
2017-03-05,1631.0282079912733,-1223.4429822568932,4392.498478978223
2017-03-06,1624.2544884688616,-1190.7091081770197,4212.289904859037
2017-03-07,2073.4982212986392,-682.9813907283257,4794.371848909014
2017-03-08,1696.1491148348869,-1190.0383407302388,4378.349388055825
2017-03-09,1202.6479105305584,-1696.0710763173172,4013.8727533694428
2017-03-10,1895.9561982210935,-896.1914639618418,4667.387152703483
2017-03-11,2399.1495606393505,-326.66546732717586,5110.321330910354
2017-03-12,2216.423038725375,-486.026372348053,4875.938804025011
2017-03-13,2150.761756348873,-526.1983543367629,4968.70226597581
2017-03-14,2534.5690577070422,-436.2710271725995,5349.218922596155
2017-03-15,2086.6050587227282,-495.3000340359602,4713.056570895624
2017-03-17,2135.4801405107773,-445.78346780850933,4902.460117438606
2017-03-18,2561.3456093950663,-120.58807307447141,5184.31771352455
2017-03-19,2302.022365063509,-376.6928559763844,4898.252860467527
2017-03-20,2161.9096241916423,-672.0200662424431,5020.846407533129
2017-03-21,2474.7352806099843,-163.73200655346946,5295.2942784674815
2017-03-22,1960.4664741374877,-843.5201245949588,4747.052403581624
2017-03-24,1894.8596430137422,-1140.4766643071434,4514.209542262963
2017-03-25,2274.173873265592,-683.1871093490383,4888.450585185392
2017-03-26,1976.2003852415214,-933.4800837463634,4764.544008938091
2017-03-27,1805.675010270247,-788.3246862226889,4524.467709720643
2017-03-28,2096.463993684755,-849.7703386951483,4926.704778734778
2017-03-29,1568.4779244226606,-1083.5408641464421,4502.8675220128325
2017-03-30,934.4266825844563,-1746.4592505435642,3957.3812019507154
2017-03-31,1499.2469150614834,-1365.225442548449,4374.220051238735
2017-04-01,1887.6608550305928,-781.7996443578021,4799.610173117145
2017-04-02,1605.1561319303264,-972.2008060797065,4405.520190179389
2017-04-03,1455.6398369800206,-1328.840481259713,4203.245577269951
2017-04-04,1772.0593881732611,-1199.0880776688657,4430.195557037172
2017-04-05,1273.3430503763134,-1302.9186159549884,3830.5008522030303
2017-04-06,671.1822870556346,-1945.3357446938899,3552.970544257556
2017-04-07,1269.4867250546502,-1470.6777987738697,4033.6706449866183
2017-04-08,1692.0078734591166,-842.7887578438897,4317.06005688262
2017-04-09,1443.2303558345516,-1426.5656023597,4212.458908924776
2017-04-10,1326.163693623121,-1375.0152504682019,4189.818978842773
2017-04-12,1201.8036096556232,-1717.1295208939348,3783.8995941323515
2017-04-13,623.8460104989954,-2042.576286881456,3447.743905038641
2017-04-14,1242.5338413439927,-1419.467825138658,3933.6855402303845
2017-04-15,1681.2705776264343,-953.6722694574073,4492.644293992313
2017-04-16,1444.411151456572,-1325.5925513136028,4244.191989370907
2017-04-17,1334.9387022527342,-1239.5444930150766,4013.4249728394957
2017-04-18,1685.101768836374,-1139.576409190138,4508.232924551746
2017-04-19,1213.3645168902995,-1503.8586275838336,4239.211584340666
2017-04-21,1242.5020323017175,-1330.0309153971436,4003.0516942584545
2017-04-22,1671.2399656511632,-1241.0246171406359,4371.038257142753
2017-04-23,1422.3692473323654,-1313.071665891954,4236.740043990834
2017-04-24,1299.527503909562,-1537.5810184509585,4036.303865496292
2017-04-25,1635.6429270193585,-1149.8919452890857,4473.036506220906
2017-04-26,1149.863456090051,-1358.6251859460517,3651.9491107660833
2017-04-28,1153.565925852714,-1470.0646345863072,3929.338343774259
2017-04-30,1315.4520793366291,-1364.75186649029,4086.193064733992
2017-05-01,1187.6247290571819,-1569.5518017851034,3962.9762026933963
2017-05-02,1521.893671531204,-1138.057164560518,4390.62113932321
2017-05-03,1037.6321796277848,-1852.447325569523,3695.472726634416
2017-05-05,1054.825005411929,-1551.8450472514332,3993.7045746033737
2017-05-06,1485.2592134117149,-1227.4985614883308,4017.1456179542247
2017-05-07,1243.6599149714139,-1423.9042754135464,4088.687252966331
2017-05-08,1133.7883501497543,-1908.9166211669656,3750.2463224009653
2017-05-09,1488.5152702326104,-1274.5116456023693,4168.008221236769
2017-05-10,1026.7542850622426,-1892.5699967585692,3553.990991192853
2017-05-11,460.23575663885754,-2312.85056098583,3186.341649102713
2017-05-12,1092.952313367663,-1859.7568675561677,3823.9778181809156
2017-05-14,1332.2450859858382,-1362.4123219368862,4229.922849300195
2017-05-15,1246.6472335377257,-1521.4497730292414,4169.498430630809
2017-05-16,1624.2350345378509,-1116.1939890662486,4414.821034075555
2017-05-17,1183.3828313398847,-1456.813274454486,3891.9412166094835
2017-05-18,635.3330977337046,-2046.9018922453195,3517.789969438872
2017-05-19,1283.6543436547934,-1677.6114972335495,3814.351023482554
2017-05-20,1751.827035811156,-979.661615680679,4503.716841954147
2017-05-21,1544.246566300486,-1144.5834872526664,4398.00794129866
2017-05-22,1463.8960360858537,-1159.668250670461,4294.770654809986
2017-05-23,1842.9810268410556,-1071.1246541498535,4613.4460363965245
2017-05-24,1399.8789820177842,-1323.065259283242,4151.02121494794
2017-05-25,845.9252772151139,-1958.657471011582,3593.1466887654506
2017-05-26,1484.8668071219242,-1372.0450326883238,4234.703311901884
2017-05-27,1940.4413671061648,-780.4056331633058,4518.896488076204
2017-05-28,1717.3721012100352,-986.1560974826215,4692.566081359173
2017-05-29,1619.030072280776,-1172.4728550250047,4482.183953922951
2017-05-30,1978.0574576051204,-783.6119743959023,4724.844629120515
2017-05-31,1513.304351047415,-1043.8791198796896,4135.144876735335
2017-06-02,1552.2011163794778,-1179.6293311780275,4411.65329142714
2017-06-04,1738.230775033036,-1088.1515713010447,4523.425773272542
2017-06-05,1617.6954222033219,-1138.1538626519578,4444.930103523728
2017-06-06,1955.7943443212118,-995.7142532947533,4840.325309521296
2017-06-07,1471.7456433497882,-1158.508724153592,4195.737091514965
2017-06-09,1478.1350605683738,-1344.9166235797165,4158.285009643711
2017-06-10,1897.4975814732943,-921.0439562207521,4792.1985367292955
2017-06-11,1641.1032990578549,-1159.9743647166265,4269.912767422304
2017-06-12,1512.8276342981187,-799.3864900726778,4292.70892183733
2017-06-13,1845.7121450187465,-958.4468735283849,4632.424029743883
2017-06-14,1358.8957959493214,-1198.5602422844445,3993.4375348292106
2017-06-15,764.3855625350975,-1889.211587002049,3508.7525245470633
2017-06-16,1366.497531972299,-1158.7710742656939,4160.292890299295
2017-06-17,1789.427023383799,-1184.9477828535348,4575.112904617279
2017-06-18,1538.2371394953382,-1309.823535820825,4387.7522337768605
2017-06-19,1416.518845615582,-1322.0590923291109,4211.822346475388
2017-06-20,1757.0150193169986,-989.4320705296836,4615.771975086286
2017-06-21,1278.5612967091427,-1599.5562482365422,3802.3665118790636
2017-06-23,1303.95956998641,-1505.0744334367819,3926.1572530709495
2017-06-24,1735.7731864614564,-1120.0906974971672,4466.864494422381
2017-06-25,1493.1334348713308,-1123.0640745142832,4353.895731719302
2017-06-26,1379.4282859254936,-1349.2491751821774,4335.295752687016
2017-06-27,1727.235297306296,-992.6879773168868,4616.204691686291
2017-06-28,1255.2652498194832,-1359.1717922558123,3998.6529320903524
2017-06-29,675.1433344405737,-2064.7534027512916,3285.7059206442946
2017-06-30,1290.8587958088758,-1502.0308123193593,3976.107539060255
2017-07-01,1726.3413688269384,-953.7551299582226,4411.7429329792
2017-07-02,1486.4538121610424,-1380.3473845093104,4199.859146799489
2017-07-03,1374.653603766233,-1456.9112086422253,3895.47814599945
2017-07-04,1723.61628820003,-1114.8132926809283,4407.424177380469
2017-07-07,1287.4951420936143,-1524.727518200128,4055.413620670654
2017-07-08,1722.5130733950093,-828.8281944610713,4663.654287266528
2017-07-09,1482.1153010460491,-1147.0738228943267,4308.948130374551
2017-07-10,1369.8977123224977,-1459.8292695835037,4023.359167691809
2017-07-12,1247.3368744787426,-1367.1032157241214,3922.3506058571065
2017-07-14,1284.1606827126197,-1292.4212518398065,4013.5893302024765
2017-07-15,1720.6073457219832,-928.3254388215853,4437.109178362822
2017-07-16,1482.123507339133,-1219.3032420237466,4395.37041343915
2017-07-17,1372.2777542674414,-1668.9357370971745,4274.759709105188
2017-07-18,1723.8167397616712,-1070.238818164426,4563.6798909892195
2017-07-19,1255.6013305519737,-1540.0175451319114,4100.388262017774
2017-07-20,679.3816216988898,-2120.4177718155606,3402.937377465216
2017-07-21,1299.2419321075256,-1595.458314517829,3997.258376902006
2017-07-22,1739.1742650243734,-791.942483577399,4710.445148182717
2017-07-23,1504.0696211927534,-1264.9049636174366,4199.440507857684
2017-07-24,1397.3802481112186,-1222.1332541542715,4126.7670285180575
2017-07-25,1751.7452678132306,-909.2090112814116,4346.441624337616
2017-07-28,1332.8397608684054,-1371.109884411974,4112.457043017197
2017-07-29,1773.5667796646999,-986.829340902027,4478.000393178896
2017-07-30,1538.7016698028938,-1129.9267970254195,4348.098937494961
2017-07-31,1431.740580488838,-1315.6478003978457,4422.863717530957
2017-08-01,1785.4004030781127,-993.5649745039509,4560.259951984861
2017-08-02,1318.5601497187336,-1469.525854643993,4097.217577473212
2017-08-03,743.0395730664704,-2168.6800421964913,3407.9631126875915
2017-08-04,1363.0459706503223,-1406.5660108287195,4155.750394486318
2017-08-05,1802.7475461139911,-1124.8542124633616,4325.506147719096
2017-08-06,1567.2626634524497,-1321.6113441784817,4342.0372122167855
2017-08-07,1460.3180885670276,-1254.7905438696762,4138.499277067203
2017-08-08,1814.86873360081,-884.0563758035265,4657.145905545216
2017-08-09,1350.0318724424478,-1498.849872143034,4227.252416976976
2017-08-11,1402.7712629728926,-1401.5384188647727,4272.044860396794
2017-08-12,1849.132745331328,-1083.9157145197728,4426.160874783309
2017-08-13,1622.2250133399725,-1096.045550789914,4171.754823994888
2017-08-14,1525.9023784835267,-1324.3685215886946,4259.172254560378
2017-08-15,1893.2049029311322,-843.0334573730075,4760.900350070232
2017-08-16,1443.287527217038,-1264.8136905911033,4273.75016277759
2017-08-17,888.1871555334769,-2021.4553896582113,3495.8419939136493
2017-08-18,1532.258985460483,-1315.2758319212155,4427.231855186862
2017-08-19,1999.7407717414765,-801.2282675042194,4708.207661405954
2017-08-20,1795.7346428214157,-977.0818214255546,4396.350501063734
2017-08-21,1723.9273199382849,-1237.392529603844,4390.2525619643475
2017-08-22,2117.0038660119635,-689.4609432798073,5055.65745367309
2017-08-23,1693.7832257271236,-1040.7892201156205,4335.613048300092
2017-08-26,2331.8903538257728,-392.63341444770975,5098.2326680423585
2017-08-27,2154.1431297422737,-675.1510430648922,4952.421500652495
2017-08-28,2107.2575080158967,-469.2644895452372,4797.803481842902
2017-08-29,2523.5004910547036,-10.297367582708084,5174.510713325783
2017-08-30,2121.21081587471,-593.9454343910804,4782.131064190716
2017-08-31,1611.5805700393264,-1194.8908658527594,4266.126619049219
2017-09-01,2298.107007068821,-390.0416822572057,5067.405292557957
2017-09-02,2804.1729115649623,189.36408179480202,5699.890094113698
2017-09-03,2634.0447814965987,-108.28238692220071,5429.856775917005
2017-09-04,2590.541807960097,-204.43177106663381,5249.351192445339
2017-09-05,3005.6680108059727,268.5726305240012,5649.6208347566935
2017-09-06,2597.5603017774088,-223.31819634945393,5314.689633564466
2017-09-08,2748.241375232039,-62.32793173603688,5678.560529229952
2017-09-09,3233.8474858854515,503.92400351855787,5922.903446117777
2017-09-10,3038.435961465001,329.9274717538816,5512.912707018441
2017-09-11,2964.974322501701,333.4057800798951,5809.992425281714
2017-09-12,3345.6852718122173,608.8488145478955,6003.437917379498
2017-09-13,2898.9921086549875,-47.0470953484842,5671.458106275521
2017-09-14,2336.3012075921806,-441.9746538180568,5226.717262723649
2017-09-15,2961.4525546690097,198.99599934655666,5495.262230587632
2017-09-16,3398.296757188232,594.4614375734559,6200.577335837148
2017-09-17,3151.6878986008296,412.6306868894628,5726.708576722704
2017-09-18,3025.145355803106,273.0317160418527,5784.764843958449
2017-09-19,3351.477102208695,833.6244326034025,5992.915378064994
2017-09-20,2849.7174552131087,137.4030729198557,5839.335771665408
2017-09-22,2802.508451588153,140.58758415570338,5671.584140754683
2017-09-23,3186.029021362708,191.28010603537234,5726.6432630738545
2017-09-24,2887.952020201018,169.58548906937202,5577.13318871054
2017-09-25,2712.417638515297,-69.53014972806011,5620.708306469765
2017-09-26,2992.833458809194,295.5531203152101,5628.791437728573
2017-09-27,2448.805069589738,-293.55933035592665,5176.23255275825
2017-09-28,1792.9038938131173,-1096.7381110199822,4355.460186092808
2017-09-29,2330.1033833466395,-411.8078725101027,5057.468978408644
2017-09-30,2685.3421375153757,-62.2683164411639,5153.717051425793
2017-10-01,2364.5034422658264,-438.8973511063876,5166.655363730151
2017-10-02,2172.064456442764,-383.09712484422033,5131.454535602373
2017-10-03,2441.7076635146855,-274.10413798941005,5141.672217659602
2017-10-04,1893.2898447766152,-915.8775438854722,4743.73340041892
2017-10-06,1785.3193367280464,-950.0525230126412,4473.198032715541
2017-10-07,2155.7403669625937,-487.18143208204435,5069.514129074946
2017-10-08,1856.54471701453,-955.6290241094312,4688.3456558312555
2017-10-09,1692.0516954103794,-927.4230381383313,4525.8979947318885
2017-10-10,1995.709681321287,-778.1932524105517,4736.366368596035
2017-10-11,1487.023618989112,-1218.1265703680467,4464.977830225155
2017-10-13,1474.1882986694275,-1335.1573760107485,4232.391974645194
2017-10-14,1899.0342602135515,-913.5744293876934,4488.725894221436
2017-10-15,1658.073325386293,-1130.7234488963647,4449.671874580589
2017-10-16,1554.9787678837404,-1239.0823397273762,4212.858854150022
2017-10-17,1922.5004515553942,-858.345428144572,4665.715407761574
2017-10-18,1479.3995523863307,-1443.1177758277638,4269.755136933366
